fecha,mes,año,semana,servicio,numero_incidentes,tiempo_promedio_horas,tiempo_promedio_dias,cumplimiento_sla
2022-05-29,2022-05,2022,21,Portal Web,13,17.56,0.73,Cumple
2022-05-29,2022-05,2022,21,API de Servicios,23,22.14,0.92,Cumple
2022-05-29,2022-05,2022,21,Sistema de Facturación,47,10.25,0.43,Cumple
2022-05-29,2022-05,2022,21,Plataforma de Pagos,49,46.55,1.94,Requiere atención
2022-05-29,2022-05,2022,21,Sistema Aduanero,49,10.15,0.42,Cumple
2022-05-29,2022-05,2022,21,BI y Reportes,41,24.47,1.02,Requiere atención
2022-05-29,2022-05,2022,21,Infraestructura,34,44.27,1.84,Requiere atención
2022-06-05,2022-06,2022,22,Sistema Tributario,25,28.09,1.17,Requiere atención
2022-06-05,2022-06,2022,22,Portal Web,32,26.01,1.08,Requiere atención
2022-06-05,2022-06,2022,22,API de Servicios,21,31.17,1.3,Requiere atención
2022-06-05,2022-06,2022,22,Sistema de Facturación,15,20.84,0.87,Cumple
2022-06-05,2022-06,2022,22,Plataforma de Pagos,49,44.04,1.83,Requiere atención
2022-06-05,2022-06,2022,22,Sistema Aduanero,42,32.51,1.35,Requiere atención
2022-06-05,2022-06,2022,22,BI y Reportes,44,35.95,1.5,Requiere atención
2022-06-05,2022-06,2022,22,Infraestructura,31,18.76,0.78,Cumple
2022-06-12,2022-06,2022,23,Sistema Tributario,29,33.16,1.38,Requiere atención
2022-06-12,2022-06,2022,23,Portal Web,32,44.93,1.87,Requiere atención
2022-06-12,2022-06,2022,23,API de Servicios,46,7.31,0.3,Cumple
2022-06-12,2022-06,2022,23,Sistema de Facturación,31,14.01,0.58,Cumple
2022-06-12,2022-06,2022,23,Plataforma de Pagos,32,12.3,0.51,Cumple
2022-06-12,2022-06,2022,23,Sistema Aduanero,18,24.76,1.03,Requiere atención
2022-06-12,2022-06,2022,23,BI y Reportes,34,20.88,0.87,Cumple
2022-06-12,2022-06,2022,23,Infraestructura,47,29.2,1.22,Requiere atención
2022-06-19,2022-06,2022,24,Sistema Tributario,13,20.11,0.84,Cumple
2022-06-19,2022-06,2022,24,Portal Web,39,31.3,1.3,Requiere atención
2022-06-19,2022-06,2022,24,API de Servicios,45,22.42,0.93,Cumple
2022-06-19,2022-06,2022,24,Sistema de Facturación,17,34.67,1.44,Requiere atención
2022-06-19,2022-06,2022,24,Plataforma de Pagos,34,15.35,0.64,Cumple
2022-06-19,2022-06,2022,24,Sistema Aduanero,40,45.99,1.92,Requiere atención
2022-06-19,2022-06,2022,24,BI y Reportes,23,15.38,0.64,Cumple
2022-06-19,2022-06,2022,24,Infraestructura,26,28.88,1.2,Requiere atención
2022-06-26,2022-06,2022,25,Sistema Tributario,13,24.74,1.03,Requiere atención
2022-06-26,2022-06,2022,25,Portal Web,21,12.1,0.5,Cumple
2022-06-26,2022-06,2022,25,API de Servicios,49,44.75,1.86,Requiere atención
2022-06-26,2022-06,2022,25,Sistema de Facturación,46,40.4,1.68,Requiere atención
2022-06-26,2022-06,2022,25,Plataforma de Pagos,24,19.5,0.81,Cumple
2022-06-26,2022-06,2022,25,Sistema Aduanero,29,34.62,1.44,Requiere atención
2022-06-26,2022-06,2022,25,BI y Reportes,42,32.48,1.35,Requiere atención
2022-06-26,2022-06,2022,25,Infraestructura,28,40.02,1.67,Requiere atención
2022-07-03,2022-07,2022,26,Sistema Tributario,36,17.06,0.71,Cumple
2022-07-03,2022-07,2022,26,Portal Web,39,44.55,1.86,Requiere atención
2022-07-03,2022-07,2022,26,API de Servicios,28,12.0,0.5,Cumple
2022-07-03,2022-07,2022,26,Sistema de Facturación,29,44.37,1.85,Requiere atención
2022-07-03,2022-07,2022,26,Plataforma de Pagos,43,19.66,0.82,Cumple
2022-07-03,2022-07,2022,26,Sistema Aduanero,16,35.18,1.47,Requiere atención
2022-07-03,2022-07,2022,26,BI y Reportes,35,35.96,1.5,Requiere atención
2022-07-03,2022-07,2022,26,Infraestructura,29,24.05,1.0,Requiere atención
2022-07-10,2022-07,2022,27,Sistema Tributario,26,19.74,0.82,Cumple
2022-07-10,2022-07,2022,27,Portal Web,10,37.16,1.55,Requiere atención
2022-07-10,2022-07,2022,27,API de Servicios,31,27.83,1.16,Requiere atención
2022-07-10,2022-07,2022,27,Sistema de Facturación,18,42.23,1.76,Requiere atención
2022-07-10,2022-07,2022,27,Plataforma de Pagos,39,33.3,1.39,Requiere atención
2022-07-10,2022-07,2022,27,Sistema Aduanero,17,14.55,0.61,Cumple
2022-07-10,2022-07,2022,27,BI y Reportes,23,5.43,0.23,Cumple
2022-07-10,2022-07,2022,27,Infraestructura,27,11.66,0.49,Cumple
2022-07-17,2022-07,2022,28,Sistema Tributario,32,27.31,1.14,Requiere atención
2022-07-17,2022-07,2022,28,Portal Web,33,14.64,0.61,Cumple
2022-07-17,2022-07,2022,28,API de Servicios,25,41.01,1.71,Requiere atención
2022-07-17,2022-07,2022,28,Sistema de Facturación,22,8.61,0.36,Cumple
2022-07-17,2022-07,2022,28,Plataforma de Pagos,43,34.65,1.44,Requiere atención
2022-07-17,2022-07,2022,28,Sistema Aduanero,31,23.31,0.97,Cumple
2022-07-17,2022-07,2022,28,BI y Reportes,43,18.0,0.75,Cumple
2022-07-17,2022-07,2022,28,Infraestructura,42,35.16,1.47,Requiere atención
2022-07-24,2022-07,2022,29,Sistema Tributario,41,17.44,0.73,Cumple
2022-07-24,2022-07,2022,29,Portal Web,14,24.77,1.03,Requiere atención
2022-07-24,2022-07,2022,29,API de Servicios,41,41.57,1.73,Requiere atención
2022-07-24,2022-07,2022,29,Sistema de Facturación,27,41.56,1.73,Requiere atención
2022-07-24,2022-07,2022,29,Plataforma de Pagos,49,29.08,1.21,Requiere atención
2022-07-24,2022-07,2022,29,Sistema Aduanero,32,27.84,1.16,Requiere atención
2022-07-24,2022-07,2022,29,BI y Reportes,15,13.31,0.55,Cumple
2022-07-24,2022-07,2022,29,Infraestructura,32,37.22,1.55,Requiere atención
2022-07-31,2022-07,2022,30,Sistema Tributario,26,14.1,0.59,Cumple
2022-07-31,2022-07,2022,30,Portal Web,38,12.05,0.5,Cumple
2022-07-31,2022-07,2022,30,API de Servicios,10,21.89,0.91,Cumple
2022-07-31,2022-07,2022,30,Sistema de Facturación,28,21.03,0.88,Cumple
2022-07-31,2022-07,2022,30,Plataforma de Pagos,11,28.89,1.2,Requiere atención
2022-07-31,2022-07,2022,30,Sistema Aduanero,48,10.18,0.42,Cumple
2022-07-31,2022-07,2022,30,BI y Reportes,22,18.59,0.77,Cumple
2022-07-31,2022-07,2022,30,Infraestructura,35,22.6,0.94,Cumple
2022-08-07,2022-08,2022,31,Sistema Tributario,26,26.42,1.1,Requiere atención
2022-08-07,2022-08,2022,31,Portal Web,19,16.14,0.67,Cumple
2022-08-07,2022-08,2022,31,API de Servicios,35,29.67,1.24,Requiere atención
2022-08-07,2022-08,2022,31,Sistema de Facturación,36,20.54,0.86,Cumple
2022-08-07,2022-08,2022,31,Plataforma de Pagos,14,39.8,1.66,Requiere atención
2022-08-07,2022-08,2022,31,Sistema Aduanero,47,27.65,1.15,Requiere atención
2022-08-07,2022-08,2022,31,BI y Reportes,46,29.61,1.23,Requiere atención
2022-08-07,2022-08,2022,31,Infraestructura,43,39.25,1.64,Requiere atención
2022-08-14,2022-08,2022,32,Sistema Tributario,20,17.15,0.71,Cumple
2022-08-14,2022-08,2022,32,Portal Web,34,18.94,0.79,Cumple
2022-08-14,2022-08,2022,32,API de Servicios,18,44.57,1.86,Requiere atención
2022-08-14,2022-08,2022,32,Sistema de Facturación,23,35.24,1.47,Requiere atención
2022-08-14,2022-08,2022,32,Plataforma de Pagos,38,34.37,1.43,Requiere atención
2022-08-14,2022-08,2022,32,Sistema Aduanero,17,32.1,1.34,Requiere atención
2022-08-14,2022-08,2022,32,BI y Reportes,16,23.37,0.97,Cumple
2022-08-14,2022-08,2022,32,Infraestructura,26,31.13,1.3,Requiere atención
2022-08-21,2022-08,2022,33,Sistema Tributario,35,26.8,1.12,Requiere atención
2022-08-21,2022-08,2022,33,Portal Web,22,43.28,1.8,Requiere atención
2022-08-21,2022-08,2022,33,API de Servicios,40,34.85,1.45,Requiere atención
2022-08-21,2022-08,2022,33,Sistema de Facturación,43,32.19,1.34,Requiere atención
2022-08-21,2022-08,2022,33,Plataforma de Pagos,22,48.74,2.03,Requiere atención
2022-08-21,2022-08,2022,33,Sistema Aduanero,34,13.26,0.55,Cumple
2022-08-21,2022-08,2022,33,BI y Reportes,19,17.75,0.74,Cumple
2022-08-21,2022-08,2022,33,Infraestructura,36,14.06,0.59,Cumple
2022-08-28,2022-08,2022,34,Sistema Tributario,12,24.69,1.03,Requiere atención
2022-08-28,2022-08,2022,34,Portal Web,24,28.86,1.2,Requiere atención
2022-08-28,2022-08,2022,34,API de Servicios,23,5.6,0.23,Cumple
2022-08-28,2022-08,2022,34,Sistema de Facturación,12,21.8,0.91,Cumple
2022-08-28,2022-08,2022,34,Plataforma de Pagos,21,35.83,1.49,Requiere atención
2022-08-28,2022-08,2022,34,Sistema Aduanero,42,40.83,1.7,Requiere atención
2022-08-28,2022-08,2022,34,BI y Reportes,41,20.4,0.85,Cumple
2022-08-28,2022-08,2022,34,Infraestructura,44,14.11,0.59,Cumple
2022-09-04,2022-09,2022,35,Sistema Tributario,44,27.62,1.15,Requiere atención
2022-09-04,2022-09,2022,35,Portal Web,45,15.33,0.64,Cumple
2022-09-04,2022-09,2022,35,API de Servicios,21,24.47,1.02,Requiere atención
2022-09-04,2022-09,2022,35,Sistema de Facturación,36,16.8,0.7,Cumple
2022-09-04,2022-09,2022,35,Plataforma de Pagos,12,13.52,0.56,Cumple
2022-09-04,2022-09,2022,35,Sistema Aduanero,12,15.8,0.66,Cumple
2022-09-04,2022-09,2022,35,BI y Reportes,15,19.53,0.81,Cumple
2022-09-04,2022-09,2022,35,Infraestructura,36,17.11,0.71,Cumple
2022-09-11,2022-09,2022,36,Sistema Tributario,22,13.33,0.56,Cumple
2022-09-11,2022-09,2022,36,Portal Web,37,30.16,1.26,Requiere atención
2022-09-11,2022-09,2022,36,API de Servicios,46,34.86,1.45,Requiere atención
2022-09-11,2022-09,2022,36,Sistema de Facturación,49,31.51,1.31,Requiere atención
2022-09-11,2022-09,2022,36,Plataforma de Pagos,38,14.05,0.59,Cumple
2022-09-11,2022-09,2022,36,Sistema Aduanero,29,35.89,1.5,Requiere atención
2022-09-11,2022-09,2022,36,BI y Reportes,49,38.89,1.62,Requiere atención
2022-09-11,2022-09,2022,36,Infraestructura,24,26.45,1.1,Requiere atención
2022-09-18,2022-09,2022,37,Sistema Tributario,25,18.83,0.78,Cumple
2022-09-18,2022-09,2022,37,Portal Web,14,7.1,0.3,Cumple
2022-09-18,2022-09,2022,37,API de Servicios,35,21.78,0.91,Cumple
2022-09-18,2022-09,2022,37,Sistema de Facturación,25,32.28,1.35,Requiere atención
2022-09-18,2022-09,2022,37,Plataforma de Pagos,13,33.84,1.41,Requiere atención
2022-09-18,2022-09,2022,37,Sistema Aduanero,45,40.34,1.68,Requiere atención
2022-09-18,2022-09,2022,37,BI y Reportes,47,16.92,0.71,Cumple
2022-09-18,2022-09,2022,37,Infraestructura,19,14.63,0.61,Cumple
2022-09-25,2022-09,2022,38,Sistema Tributario,13,12.98,0.54,Cumple
2022-09-25,2022-09,2022,38,Portal Web,45,19.55,0.81,Cumple
2022-09-25,2022-09,2022,38,API de Servicios,27,22.45,0.94,Cumple
2022-09-25,2022-09,2022,38,Sistema de Facturación,14,14.92,0.62,Cumple
2022-09-25,2022-09,2022,38,Plataforma de Pagos,21,38.1,1.59,Requiere atención
2022-09-25,2022-09,2022,38,Sistema Aduanero,40,32.97,1.37,Requiere atención
2022-09-25,2022-09,2022,38,BI y Reportes,46,40.13,1.67,Requiere atención
2022-09-25,2022-09,2022,38,Infraestructura,11,13.84,0.58,Cumple
2022-10-02,2022-10,2022,39,Sistema Tributario,13,32.81,1.37,Requiere atención
2022-10-02,2022-10,2022,39,Portal Web,20,27.71,1.15,Requiere atención
2022-10-02,2022-10,2022,39,API de Servicios,33,43.42,1.81,Requiere atención
2022-10-02,2022-10,2022,39,Sistema de Facturación,26,7.82,0.33,Cumple
2022-10-02,2022-10,2022,39,Plataforma de Pagos,27,21.41,0.89,Cumple
2022-10-02,2022-10,2022,39,Sistema Aduanero,14,25.13,1.05,Requiere atención
2022-10-02,2022-10,2022,39,BI y Reportes,26,11.61,0.48,Cumple
2022-10-02,2022-10,2022,39,Infraestructura,23,9.25,0.39,Cumple
2022-10-09,2022-10,2022,40,Sistema Tributario,42,29.99,1.25,Requiere atención
2022-10-09,2022-10,2022,40,Portal Web,46,37.59,1.57,Requiere atención
2022-10-09,2022-10,2022,40,API de Servicios,15,32.23,1.34,Requiere atención
2022-10-09,2022-10,2022,40,Sistema de Facturación,13,22.4,0.93,Cumple
2022-10-09,2022-10,2022,40,Plataforma de Pagos,18,11.66,0.49,Cumple
2022-10-09,2022-10,2022,40,Sistema Aduanero,36,20.05,0.84,Cumple
2022-10-09,2022-10,2022,40,BI y Reportes,25,29.7,1.24,Requiere atención
2022-10-09,2022-10,2022,40,Infraestructura,49,8.88,0.37,Cumple
2022-10-16,2022-10,2022,41,Sistema Tributario,37,18.26,0.76,Cumple
2022-10-16,2022-10,2022,41,Portal Web,31,14.54,0.61,Cumple
2022-10-16,2022-10,2022,41,API de Servicios,36,40.29,1.68,Requiere atención
2022-10-16,2022-10,2022,41,Sistema de Facturación,30,34.72,1.45,Requiere atención
2022-10-16,2022-10,2022,41,Plataforma de Pagos,28,17.65,0.74,Cumple
2022-10-16,2022-10,2022,41,Sistema Aduanero,41,20.86,0.87,Cumple
2022-10-16,2022-10,2022,41,BI y Reportes,48,32.45,1.35,Requiere atención
2022-10-16,2022-10,2022,41,Infraestructura,22,15.4,0.64,Cumple
2022-10-23,2022-10,2022,42,Sistema Tributario,21,17.58,0.73,Cumple
2022-10-23,2022-10,2022,42,Portal Web,27,37.17,1.55,Requiere atención
2022-10-23,2022-10,2022,42,API de Servicios,36,9.97,0.42,Cumple
2022-10-23,2022-10,2022,42,Sistema de Facturación,16,28.13,1.17,Requiere atención
2022-10-23,2022-10,2022,42,Plataforma de Pagos,17,15.83,0.66,Cumple
2022-10-23,2022-10,2022,42,Sistema Aduanero,16,42.17,1.76,Requiere atención
2022-10-23,2022-10,2022,42,BI y Reportes,40,37.6,1.57,Requiere atención
2022-10-23,2022-10,2022,42,Infraestructura,31,36.11,1.5,Requiere atención
2022-10-30,2022-10,2022,43,Sistema Tributario,13,21.28,0.89,Cumple
2022-10-30,2022-10,2022,43,Portal Web,12,33.76,1.41,Requiere atención
2022-10-30,2022-10,2022,43,API de Servicios,26,27.63,1.15,Requiere atención
2022-10-30,2022-10,2022,43,Sistema de Facturación,39,35.77,1.49,Requiere atención
2022-10-30,2022-10,2022,43,Plataforma de Pagos,32,21.89,0.91,Cumple
2022-10-30,2022-10,2022,43,Sistema Aduanero,29,12.43,0.52,Cumple
2022-10-30,2022-10,2022,43,BI y Reportes,38,12.52,0.52,Cumple
2022-10-30,2022-10,2022,43,Infraestructura,11,34.52,1.44,Requiere atención
2022-11-06,2022-11,2022,44,Sistema Tributario,16,10.57,0.44,Cumple
2022-11-06,2022-11,2022,44,Portal Web,41,33.69,1.4,Requiere atención
2022-11-06,2022-11,2022,44,API de Servicios,30,8.6,0.36,Cumple
2022-11-06,2022-11,2022,44,Sistema de Facturación,29,16.81,0.7,Cumple
2022-11-06,2022-11,2022,44,Plataforma de Pagos,48,32.55,1.36,Requiere atención
2022-11-06,2022-11,2022,44,Sistema Aduanero,26,35.03,1.46,Requiere atención
2022-11-06,2022-11,2022,44,BI y Reportes,29,30.5,1.27,Requiere atención
2022-11-06,2022-11,2022,44,Infraestructura,15,37.45,1.56,Requiere atención
2022-11-13,2022-11,2022,45,Sistema Tributario,32,3.47,0.14,Cumple
2022-11-13,2022-11,2022,45,Portal Web,41,15.92,0.66,Cumple
2022-11-13,2022-11,2022,45,API de Servicios,45,9.25,0.39,Cumple
2022-11-13,2022-11,2022,45,Sistema de Facturación,25,40.56,1.69,Requiere atención
2022-11-13,2022-11,2022,45,Plataforma de Pagos,19,33.68,1.4,Requiere atención
2022-11-13,2022-11,2022,45,Sistema Aduanero,26,3.43,0.14,Cumple
2022-11-13,2022-11,2022,45,BI y Reportes,35,45.51,1.9,Requiere atención
2022-11-13,2022-11,2022,45,Infraestructura,13,24.73,1.03,Requiere atención
2022-11-20,2022-11,2022,46,Sistema Tributario,39,14.11,0.59,Cumple
2022-11-20,2022-11,2022,46,Portal Web,32,34.52,1.44,Requiere atención
2022-11-20,2022-11,2022,46,API de Servicios,42,40.46,1.69,Requiere atención
2022-11-20,2022-11,2022,46,Sistema de Facturación,25,19.22,0.8,Cumple
2022-11-20,2022-11,2022,46,Plataforma de Pagos,10,29.67,1.24,Requiere atención
2022-11-20,2022-11,2022,46,Sistema Aduanero,12,34.34,1.43,Requiere atención
2022-11-20,2022-11,2022,46,BI y Reportes,22,12.4,0.52,Cumple
2022-11-20,2022-11,2022,46,Infraestructura,26,43.07,1.79,Requiere atención
2022-11-27,2022-11,2022,47,Sistema Tributario,49,18.49,0.77,Cumple
2022-11-27,2022-11,2022,47,Portal Web,14,40.95,1.71,Requiere atención
2022-11-27,2022-11,2022,47,API de Servicios,14,19.59,0.82,Cumple
2022-11-27,2022-11,2022,47,Sistema de Facturación,48,28.0,1.17,Requiere atención
2022-11-27,2022-11,2022,47,Plataforma de Pagos,27,13.91,0.58,Cumple
2022-11-27,2022-11,2022,47,Sistema Aduanero,26,29.65,1.24,Requiere atención
2022-11-27,2022-11,2022,47,BI y Reportes,16,38.28,1.6,Requiere atención
2022-11-27,2022-11,2022,47,Infraestructura,12,38.41,1.6,Requiere atención
2022-12-04,2022-12,2022,48,Sistema Tributario,22,36.65,1.53,Requiere atención
2022-12-04,2022-12,2022,48,Portal Web,26,17.92,0.75,Cumple
2022-12-04,2022-12,2022,48,API de Servicios,19,18.11,0.75,Cumple
2022-12-04,2022-12,2022,48,Sistema de Facturación,22,25.91,1.08,Requiere atención
2022-12-04,2022-12,2022,48,Plataforma de Pagos,36,32.04,1.33,Requiere atención
2022-12-04,2022-12,2022,48,Sistema Aduanero,22,7.23,0.3,Cumple
2022-12-04,2022-12,2022,48,BI y Reportes,46,33.04,1.38,Requiere atención
2022-12-04,2022-12,2022,48,Infraestructura,38,12.15,0.51,Cumple
2022-12-11,2022-12,2022,49,Sistema Tributario,20,23.38,0.97,Cumple
2022-12-11,2022-12,2022,49,Portal Web,48,36.85,1.54,Requiere atención
2022-12-11,2022-12,2022,49,API de Servicios,45,29.62,1.23,Requiere atención
2022-12-11,2022-12,2022,49,Sistema de Facturación,27,41.09,1.71,Requiere atención
2022-12-11,2022-12,2022,49,Plataforma de Pagos,31,30.59,1.27,Requiere atención
2022-12-11,2022-12,2022,49,Sistema Aduanero,28,44.0,1.83,Requiere atención
2022-12-11,2022-12,2022,49,BI y Reportes,27,36.78,1.53,Requiere atención
2022-12-11,2022-12,2022,49,Infraestructura,14,9.68,0.4,Cumple
2022-12-18,2022-12,2022,50,Sistema Tributario,39,28.11,1.17,Requiere atención
2022-12-18,2022-12,2022,50,Portal Web,24,13.99,0.58,Cumple
2022-12-18,2022-12,2022,50,API de Servicios,21,23.06,0.96,Cumple
2022-12-18,2022-12,2022,50,Sistema de Facturación,35,25.02,1.04,Requiere atención
2022-12-18,2022-12,2022,50,Plataforma de Pagos,49,24.0,1.0,Requiere atención
2022-12-18,2022-12,2022,50,Sistema Aduanero,10,35.61,1.48,Requiere atención
2022-12-18,2022-12,2022,50,BI y Reportes,40,17.21,0.72,Cumple
2022-12-18,2022-12,2022,50,Infraestructura,27,35.51,1.48,Requiere atención
2022-12-25,2022-12,2022,51,Sistema Tributario,44,33.39,1.39,Requiere atención
2022-12-25,2022-12,2022,51,Portal Web,15,26.56,1.11,Requiere atención
2022-12-25,2022-12,2022,51,API de Servicios,22,12.37,0.52,Cumple
2022-12-25,2022-12,2022,51,Sistema de Facturación,33,24.65,1.03,Requiere atención
2022-12-25,2022-12,2022,51,Plataforma de Pagos,33,15.0,0.62,Cumple
2022-12-25,2022-12,2022,51,Sistema Aduanero,49,37.79,1.57,Requiere atención
2022-12-25,2022-12,2022,51,BI y Reportes,47,32.88,1.37,Requiere atención
2022-12-25,2022-12,2022,51,Infraestructura,30,28.63,1.19,Requiere atención
2023-01-01,2023-01,2023,52,Sistema Tributario,22,10.77,0.45,Cumple
2023-01-01,2023-01,2023,52,Portal Web,33,32.89,1.37,Requiere atención
2023-01-01,2023-01,2023,52,API de Servicios,14,8.77,0.37,Cumple
2023-01-01,2023-01,2023,52,Sistema de Facturación,48,18.84,0.79,Cumple
2023-01-01,2023-01,2023,52,Plataforma de Pagos,33,28.46,1.19,Requiere atención
2023-01-01,2023-01,2023,52,Sistema Aduanero,36,11.51,0.48,Cumple
2023-01-01,2023-01,2023,52,BI y Reportes,47,41.88,1.74,Requiere atención
2023-01-01,2023-01,2023,52,Infraestructura,30,33.24,1.38,Requiere atención
2023-01-08,2023-01,2023,1,Sistema Tributario,22,30.2,1.26,Requiere atención
2023-01-08,2023-01,2023,1,Portal Web,28,25.72,1.07,Requiere atención
2023-01-08,2023-01,2023,1,API de Servicios,13,26.21,1.09,Requiere atención
2023-01-08,2023-01,2023,1,Sistema de Facturación,46,16.56,0.69,Cumple
2023-01-08,2023-01,2023,1,Plataforma de Pagos,32,36.63,1.53,Requiere atención
2023-01-08,2023-01,2023,1,Sistema Aduanero,47,42.35,1.76,Requiere atención
2023-01-08,2023-01,2023,1,BI y Reportes,44,26.07,1.09,Requiere atención
2023-01-08,2023-01,2023,1,Infraestructura,19,40.33,1.68,Requiere atención
2023-01-15,2023-01,2023,2,Sistema Tributario,11,22.01,0.92,Cumple
2023-01-15,2023-01,2023,2,Portal Web,38,19.19,0.8,Cumple
2023-01-15,2023-01,2023,2,API de Servicios,32,29.58,1.23,Requiere atención
2023-01-15,2023-01,2023,2,Sistema de Facturación,19,22.43,0.93,Cumple
2023-01-15,2023-01,2023,2,Plataforma de Pagos,48,23.47,0.98,Cumple
2023-01-15,2023-01,2023,2,Sistema Aduanero,30,32.77,1.37,Requiere atención
2023-01-15,2023-01,2023,2,BI y Reportes,12,40.25,1.68,Requiere atención
2023-01-15,2023-01,2023,2,Infraestructura,23,40.7,1.7,Requiere atención
2023-01-22,2023-01,2023,3,Sistema Tributario,42,20.76,0.87,Cumple
2023-01-22,2023-01,2023,3,Portal Web,28,26.74,1.11,Requiere atención
2023-01-22,2023-01,2023,3,API de Servicios,35,27.43,1.14,Requiere atención
2023-01-22,2023-01,2023,3,Sistema de Facturación,11,4.84,0.2,Cumple
2023-01-22,2023-01,2023,3,Plataforma de Pagos,16,24.54,1.02,Requiere atención
2023-01-22,2023-01,2023,3,Sistema Aduanero,22,40.85,1.7,Requiere atención
2023-01-22,2023-01,2023,3,BI y Reportes,29,47.47,1.98,Requiere atención
2023-01-22,2023-01,2023,3,Infraestructura,35,31.2,1.3,Requiere atención
2023-01-29,2023-01,2023,4,Sistema Tributario,12,40.95,1.71,Requiere atención
2023-01-29,2023-01,2023,4,Portal Web,44,26.57,1.11,Requiere atención
2023-01-29,2023-01,2023,4,API de Servicios,23,28.59,1.19,Requiere atención
2023-01-29,2023-01,2023,4,Sistema de Facturación,49,20.72,0.86,Cumple
2023-01-29,2023-01,2023,4,Plataforma de Pagos,10,17.0,0.71,Cumple
2023-01-29,2023-01,2023,4,Sistema Aduanero,20,10.49,0.44,Cumple
2023-01-29,2023-01,2023,4,BI y Reportes,25,42.98,1.79,Requiere atención
2023-01-29,2023-01,2023,4,Infraestructura,19,21.82,0.91,Cumple
2023-02-05,2023-02,2023,5,Sistema Tributario,31,9.93,0.41,Cumple
2023-02-05,2023-02,2023,5,Portal Web,49,38.0,1.58,Requiere atención
2023-02-05,2023-02,2023,5,API de Servicios,15,33.45,1.39,Requiere atención
2023-02-05,2023-02,2023,5,Sistema de Facturación,45,23.64,0.99,Cumple
2023-02-05,2023-02,2023,5,Plataforma de Pagos,38,27.51,1.15,Requiere atención
2023-02-05,2023-02,2023,5,Sistema Aduanero,17,43.18,1.8,Requiere atención
2023-02-05,2023-02,2023,5,BI y Reportes,33,24.17,1.01,Requiere atención
2023-02-05,2023-02,2023,5,Infraestructura,25,35.36,1.47,Requiere atención
2023-02-12,2023-02,2023,6,Sistema Tributario,12,11.12,0.46,Cumple
2023-02-12,2023-02,2023,6,Portal Web,46,17.5,0.73,Cumple
2023-02-12,2023-02,2023,6,API de Servicios,32,26.24,1.09,Requiere atención
2023-02-12,2023-02,2023,6,Sistema de Facturación,12,15.48,0.64,Cumple
2023-02-12,2023-02,2023,6,Plataforma de Pagos,13,27.1,1.13,Requiere atención
2023-02-12,2023-02,2023,6,Sistema Aduanero,25,18.09,0.75,Cumple
2023-02-12,2023-02,2023,6,BI y Reportes,23,27.75,1.16,Requiere atención
2023-02-12,2023-02,2023,6,Infraestructura,16,14.48,0.6,Cumple
2023-02-19,2023-02,2023,7,Sistema Tributario,11,28.34,1.18,Requiere atención
2023-02-19,2023-02,2023,7,Portal Web,13,5.26,0.22,Cumple
2023-02-19,2023-02,2023,7,API de Servicios,10,42.35,1.76,Requiere atención
2023-02-19,2023-02,2023,7,Sistema de Facturación,18,45.67,1.9,Requiere atención
2023-02-19,2023-02,2023,7,Plataforma de Pagos,24,8.58,0.36,Cumple
2023-02-19,2023-02,2023,7,Sistema Aduanero,41,20.77,0.87,Cumple
2023-02-19,2023-02,2023,7,BI y Reportes,44,29.43,1.23,Requiere atención
2023-02-19,2023-02,2023,7,Infraestructura,43,36.33,1.51,Requiere atención
2023-02-26,2023-02,2023,8,Sistema Tributario,28,24.28,1.01,Requiere atención
2023-02-26,2023-02,2023,8,Portal Web,23,6.41,0.27,Cumple
2023-02-26,2023-02,2023,8,API de Servicios,45,29.16,1.21,Requiere atención
2023-02-26,2023-02,2023,8,Sistema de Facturación,29,9.92,0.41,Cumple
2023-02-26,2023-02,2023,8,Plataforma de Pagos,29,21.07,0.88,Cumple
2023-02-26,2023-02,2023,8,Sistema Aduanero,17,20.47,0.85,Cumple
2023-02-26,2023-02,2023,8,BI y Reportes,18,16.67,0.69,Cumple
2023-02-26,2023-02,2023,8,Infraestructura,41,34.02,1.42,Requiere atención
2023-03-05,2023-03,2023,9,Sistema Tributario,47,16.32,0.68,Cumple
2023-03-05,2023-03,2023,9,Portal Web,14,32.72,1.36,Requiere atención
2023-03-05,2023-03,2023,9,API de Servicios,23,20.05,0.84,Cumple
2023-03-05,2023-03,2023,9,Sistema de Facturación,23,31.67,1.32,Requiere atención
2023-03-05,2023-03,2023,9,Plataforma de Pagos,44,17.94,0.75,Cumple
2023-03-05,2023-03,2023,9,Sistema Aduanero,13,40.45,1.69,Requiere atención
2023-03-05,2023-03,2023,9,BI y Reportes,23,38.1,1.59,Requiere atención
2023-03-05,2023-03,2023,9,Infraestructura,46,19.17,0.8,Cumple
2023-03-12,2023-03,2023,10,Sistema Tributario,12,23.0,0.96,Cumple
2023-03-12,2023-03,2023,10,Portal Web,24,22.9,0.95,Cumple
2023-03-12,2023-03,2023,10,API de Servicios,25,12.23,0.51,Cumple
2023-03-12,2023-03,2023,10,Sistema de Facturación,27,21.59,0.9,Cumple
2023-03-12,2023-03,2023,10,Plataforma de Pagos,10,18.58,0.77,Cumple
2023-03-12,2023-03,2023,10,Sistema Aduanero,48,18.44,0.77,Cumple
2023-03-12,2023-03,2023,10,BI y Reportes,31,34.25,1.43,Requiere atención
2023-03-12,2023-03,2023,10,Infraestructura,10,13.44,0.56,Cumple
